user_id,username,tweet,retweet_count,mention_count,follower_count,verified,bot_label,location,created_at,hashtags,tweet_length,username_length,hashtag_count,has_hashtag,account_age_days
334859,michael42,Relate rich interest face spring life show step character season together.,100,1,4620,1,1,Roybury,2021-12-29 04:00:37,hold she green beat,74,9,4,1,518
934822,huangchristopher,Hand quite likely every direction attack case.,61,3,4375,0,1,Lake Samanthaburgh,2021-02-20 16:29:16,job continue somebody music clear,46,16,5,1,829
692366,jacksonmatthew,Sort care many white admit another collection experience too someone sound name behind.,53,4,4753,0,0,East Michael,2020-07-19 23:31:17,behavior show three simple gun,87,14,5,1,1045
603041,poolecheryl,Road various change important none drive skin television ready wide man prepare property.,47,5,612,1,1,Lake Matthewbury,2020-08-19 14:22:11,approach,89,11,1,1,1014
128886,kentjulie,Contain single east fund tonight democratic kind require rather.,59,5,4063,0,1,New Nicholashaven,2022-09-21 14:19:32,body pretty,64,9,2,1,251
308165,thomaswright,Right loss now with dark window image market pull over organization.,35,2,5930,0,0,Clarkemouth,2020-02-17 01:33:01,,68,12,0,0,1199
121060,ymartinez,Friend state beyond relationship nothing from apply capital certainly believe race moment.,16,0,2715,0,1,South Robert,2022-05-02 06:48:51,,90,9,0,0,394
282384,awatson,Age stuff task interesting general six pattern key.,96,2,8569,1,0,South Wyatt,2020-05-23 07:38:35,structure simple,51,7,2,1,1103
827325,james97,Truth past reason hot itself behavior.,70,3,1596,1,0,Frankland,2022-10-17 15:26:21,campaign area free defense reason,38,7,5,1,225
766925,rachelwhitehead,Particularly special avoid prove participant war dream center.,8,3,4438,0,0,Colemouth,2021-10-12 18:33:52,long site six,62,15,3,1,595
604840,jill38,Believe road suffer management perhaps hard here entire born usually.,56,4,7962,1,1,Martinezberg,2023-05-11 16:53:06,,69,6,0,0,19
760247,scott21,Them energy wait production beyond to guy should prevent.,54,5,1434,0,0,Ericastad,2023-03-01 07:18:12,also become step pretty light,57,7,5,1,91
742146,joshua36,Vote assume personal pick development nation then continue coach similar now garden all.,28,1,3576,1,1,South Tiffany,2021-02-07 15:14:16,Republican when,88,8,2,1,842
920278,cruzstephen,Simply doctor nature scientist walk nation ok religious.,43,3,532,0,1,Mackenziestad,2021-05-08 21:11:26,clearly smile ago arrive,56,11,4,1,752
610833,calebnewman,President reflect to number bit speech old medical record lot film assume product.,33,3,1490,1,1,Kyliemouth,2020-10-29 19:25:58,cultural,82,11,1,1,943
544952,bjackson,Part ok rise institution opportunity guess mean.,69,3,7362,1,1,Katherineville,2023-03-28 13:20:01,road,48,8,1,1,63
144955,brianmann,Late without up subject watch push whose mention.,56,5,3256,1,1,Adamsmouth,2022-04-09 08:45:06,cell show bit scene,49,9,4,1,416
287032,kempsamantha,Some after cause five subject man worker ball throughout that.,48,2,2445,1,0,New April,2023-01-29 01:26:55,get move evening born style,62,12,5,1,122
829666,heathemily,Sign fish drop shoulder because cultural.,66,2,3517,0,1,West Alexander,2021-10-21 08:48:02,participant important just summer,41,10,4,1,586
579852,sanchezjoe,My most himself teach drop also spend structure positive fine thousand.,7,3,5284,0,1,Angelaland,2023-05-09 09:35:11,agent,71,10,1,1,21
517563,maria43,Finally white participant instead movie she reveal.,13,4,2932,1,0,Port Colleen,2020-07-31 02:01:23,home open floor,51,7,3,1,1034
193689,ryancheryl,Best help above human performance here husband plant few officer down.,39,1,877,0,0,Simmonsview,2022-03-14 00:34:52,,70,10,0,0,443
371219,wvazquez,Be tough long first seek magazine mouth now all wind kid meeting.,92,3,9703,0,1,East Greg,2022-05-03 01:27:43,history,65,8,1,1,393
654656,williamjohnson,Matter gun east color physical store statement whole significant.,10,2,7714,1,0,New Cynthia,2020-05-23 17:16:34,scientist bag space hospital interesting,65,14,5,1,1102
692519,elizabeth14,Discussion my even everything evidence card discuss.,84,0,721,1,0,Benjaminchester,2023-01-06 16:03:21,very perhaps back,52,11,3,1,144
539062,wmiller,Protect claim trouble group admit ask.,26,5,849,1,0,Perrystad,2021-07-16 17:15:29,rest kitchen,38,7,2,1,683
380898,ybrady,Staff once anyone become each ok.,84,3,1421,1,0,South Patrick,2021-09-29 22:17:39,right sign window measure,33,6,4,1,608
673961,cstephens,Yes community class still right beautiful man song less.,68,2,174,0,1,Jillland,2020-11-30 00:03:57,fall,56,9,1,1,912
387428,xschmidt,Anyone true time protect hotel two side store general TV play item million scene.,29,3,8881,0,0,Lake Patricktown,2021-02-03 09:57:17,important window war effect leader,81,8,5,1,846
358853,sharvey,Condition quite appear usually positive open individual cultural director will group guess.,16,4,9,0,0,Loganmouth,2022-08-14 04:25:55,spend TV doctor population majority,91,7,5,1,290
446683,ipierce,College here direction think decision structure.,0,5,27,1,0,New Andreabury,2022-11-17 00:49:29,beautiful,48,7,1,1,195
667816,smithjohn,Simply step bank every little executive teach.,6,5,6180,0,1,New Jason,2022-12-12 09:07:20,child area media,46,9,3,1,169
457049,tommy84,Adult consumer various some meet condition front memory meeting instead.,81,0,8530,1,0,Oconnellstad,2020-04-25 03:39:29,,72,7,0,0,1131
287577,perezamanda,Sign fish prevent yes of long perhaps spend public morning collection.,11,3,3868,0,0,Thomasberg,2022-04-27 15:57:44,lot white fast,70,11,3,1,398
284982,scottlewis,Quickly understand sing field help remain white.,39,0,2557,1,1,Sandersport,2020-05-10 01:55:17,democratic,48,10,1,1,1116
110552,jlewis,Movement all laugh much key democratic public hope democratic car middle treatment.,96,4,142,1,0,Lake Chelsea,2022-03-22 00:31:42,start,83,6,1,1,435
407227,huntercohen,Response soon reduce inside hold agree later.,33,2,8975,1,0,East Katie,2023-04-18 16:07:57,seem policy tell,45,11,3,1,42
223103,icolon,Bank for risk hope hit break break.,67,0,8327,0,1,Johnmouth,2022-01-27 20:37:56,where want land crime,35,6,4,1,488
813912,claudia84,Rich live law north reflect join interview level same trade machine.,62,0,2005,1,0,Hernandezburgh,2021-03-19 21:33:01,,68,9,0,0,802
459288,zcole,Determine us peace thus main never model vote reason discussion even amount.,10,0,6251,0,1,Janetville,2022-01-16 18:20:14,writer discuss,76,5,2,1,499
390040,vbooth,Degree easy develop mention exist hotel fall air hour explain.,76,1,4506,0,0,Toddborough,2022-11-06 00:33:21,scene former size this,62,6,4,1,206
210466,shortphilip,Quality response matter meeting different human staff consumer.,41,5,857,1,0,Nicholasville,2021-05-08 23:56:03,must street and as,63,11,4,1,752
666137,william74,Career article measure brother door manager store whom hit card discover.,28,0,354,0,1,New Ryanview,2020-08-08 05:39:01,admit from citizen could,73,9,4,1,1026
679056,ywong,Six woman finally if reduce pick indicate sound mission article.,68,5,5696,0,1,East Craig,2023-03-14 05:16:36,product item ball discover home,64,5,5,1,78
676225,fieldsjessica,Way create common heavy must culture nearly road race floor.,10,2,9811,1,0,Fieldsbury,2023-05-20 19:24:09,sign address of,60,13,3,1,10
391499,brownbrittney,Candidate receive newspaper scientist behavior water skin party.,70,4,4760,0,1,Rogersland,2022-05-13 02:21:00,certainly himself business,64,13,3,1,383
794080,kimberly66,None voice many industry operation key information beat central.,23,4,5365,0,0,Annetown,2020-12-27 02:42:22,,64,10,0,0,885
464103,cherrybrett,Network media away interest hard understand produce trip culture.,2,3,1081,0,0,Lake Michael,2021-02-14 08:22:42,environment after represent feeling bed,65,11,5,1,835
760357,xhall,Admit myself indeed concern though serious.,25,2,940,0,0,Andersonfort,2023-05-07 06:05:34,never side,43,5,2,1,24
316299,adavis,Audience trip him month expect test national actually produce.,89,4,4656,0,0,West Amandafort,2022-01-31 18:03:29,,62,6,0,0,484
506987,hross,Serve than instead still decade stock foot.,47,0,5167,0,1,Port Travis,2022-03-09 17:30:32,industry then significant western,43,5,4,1,447
818846,rhodesdaniel,Line represent probably color card speak total standard.,50,2,6693,1,1,North Michael,2022-05-21 17:24:47,assume laugh white writer,56,12,4,1,374
677869,fmurray,Consumer data walk relationship when doctor.,16,2,2535,0,0,Elizabethchester,2022-10-08 07:32:26,plan,44,7,1,1,235
928290,paul37,Often water important usually modern finally perform prepare often prepare result.,23,1,3845,0,1,West Christopherland,2022-10-16 06:31:47,,82,6,0,0,227
555309,mendezgarrett,Yet from my son subject break method must.,84,0,6999,0,1,Lewistown,2021-05-10 06:41:05,start national always into class,42,13,5,1,751
361105,brian74,Yourself class class create small point.,62,0,8770,0,1,New Erinhaven,2023-04-11 10:12:18,poor imagine present crime,40,7,4,1,49
553034,jarvisdennis,Person subject toward find account design leave protect amount PM think factor dream.,15,1,1730,1,0,Yangville,2023-01-29 20:14:01,later,85,12,1,1,121
699394,hailey56,She station anything thing some play choose financial.,0,2,5387,0,0,East Sean,2022-04-18 23:29:27,available while sign official,54,8,4,1,407
155519,cardenasjennifer,Hot probably so company likely miss kitchen offer star quickly art instead.,62,5,9949,0,0,Rachelview,2021-01-16 06:32:03,question expect about everybody,75,16,4,1,865
839444,chapmanjames,Live force company these surface finish address.,78,0,8159,1,1,Maryport,2021-11-12 19:07:38,,48,12,0,0,564
380412,michelleobrien,Popular Congress drug sit decision medical machine media head until detail.,99,5,3513,1,1,Davidshire,2022-02-15 16:31:52,question leader,75,14,2,1,469
439128,amy10,Media seven doctor affect structure wide blood better board camera experience.,23,4,8633,1,1,West Crystalchester,2020-08-24 12:07:39,single,78,5,1,1,1009
239859,heather60,Clear clear today political study professor red.,0,5,3042,1,0,West Michaelburgh,2020-03-24 09:17:21,site,48,9,1,1,1162
383311,kristinwilson,Support third lose turn know fall measure.,29,1,6249,0,0,Michellehaven,2023-03-18 11:19:48,dream factor activity form prevent,42,13,5,1,73
188241,msmith,Lose indeed month theory cell discover information away thus difference police listen.,63,5,8356,1,0,Lake Michelleport,2020-09-20 00:31:50,,86,6,0,0,983
199716,brandymorgan,Majority push while get according kitchen free.,97,5,903,1,0,Hughestown,2020-07-24 21:13:46,picture so sure special probably,47,12,5,1,1040
520104,sanchezpamela,Knowledge either charge baby environment information read plant drug operation example each try develop.,89,2,9395,1,1,New Donaldchester,2022-02-20 22:32:57,involve summer myself,104,13,3,1,464
541920,lisa90,Try TV bag without decade green raise language expert adult reality.,7,2,5989,1,0,New Brianton,2022-10-17 13:22:37,without available remain beat,68,6,4,1,225
492352,taylorjulie,Avoid as have game truth collection six.,81,2,4349,0,1,Castroview,2023-02-16 23:20:57,accept part news them maybe,40,11,5,1,103
146498,gabriella31,Field enter ok hot cultural down degree identify wear pass.,25,4,7541,1,0,North Curtismouth,2022-10-17 12:18:56,account,59,11,1,1,225
793804,anthony20,Western painting lot including seven avoid development.,49,5,781,1,1,South Robertborough,2020-11-28 20:19:21,spring shake wrong very,55,9,4,1,913
452354,ortizbrittany,Present game time compare official various interesting chair certain cold.,51,0,47,0,0,Jeffreytown,2021-06-03 02:53:07,he outside chair successful,74,13,4,1,727
119258,jamesjoshua,From else key blood guess east more season movie school wide.,65,1,7917,0,1,South Ryan,2022-05-29 11:21:31,may cause like career conference,61,11,5,1,366
128884,terriwatts,Age third resource much lawyer measure.,46,1,8933,1,1,Berryview,2021-01-01 17:48:16,,39,10,0,0,879
954281,powellshawn,First happy describe job if well how success impact social situation.,74,1,420,1,1,Gonzalezborough,2023-02-25 03:53:21,economy management,69,11,2,1,95
992871,kristin65,Expert mean body course person practice article current start own throw.,9,0,9464,1,1,Garciachester,2020-09-23 11:54:46,lawyer more Mrs market,72,9,4,1,979
595382,mendezdonna,Either fund knowledge student until better contain really.,93,0,9709,0,1,South Megan,2020-04-27 05:22:43,,58,11,0,0,1129
538364,hallsean,Student suddenly become hot experience they test shoulder.,4,3,1788,1,1,North Carlosburgh,2021-10-25 23:24:43,off,58,8,1,1,582
855956,daviserin,Across when while right sit information.,27,1,7370,1,0,North Rachel,2020-08-15 12:54:40,common plan whether,40,9,3,1,1018
613490,nfletcher,Up us clear final town yet into memory risk likely.,14,4,8242,1,1,Pattonshire,2020-05-10 19:41:21,once Mr air mind,51,9,4,1,1115
934724,julie88,Player water hard worry school enter relationship rather while.,35,1,917,0,0,Coxville,2021-07-22 08:52:06,son,63,7,1,1,677
709239,gonzalesjeffrey,Change between including could dream staff whatever section especially.,97,4,4819,1,0,Andrewton,2022-08-14 01:38:16,issue reduce charge,71,15,3,1,290
452984,vanessa91,House fact red least trade opportunity how discover sea.,7,0,464,1,0,Mercerbury,2023-02-23 00:31:23,them,56,9,1,1,97
209705,stephen06,National year senior wish student soon lot item anything although despite.,89,2,2528,1,0,Lake Andrea,2023-03-10 14:06:22,wait include condition person,74,9,4,1,81
242797,kenneth26,Write health security offer side research various occur.,36,5,3654,1,0,Gomezbury,2020-10-14 00:39:55,time,56,9,1,1,959
978795,rebecca90,Those head pull herself various drug answer.,24,1,336,1,1,Chenborough,2022-10-27 23:52:06,point happy father during chance,44,9,5,1,215
289400,susan93,Analysis memory five account artist speech two.,99,1,1608,0,0,Josephside,2023-01-04 16:57:30,treatment often force describe long,47,7,5,1,146
617013,michaelfranklin,Mean while above institution opportunity meeting camera fund state goal with painting.,48,1,8948,1,1,South Julia,2020-03-26 08:34:25,red,86,15,1,1,1160
357982,cfuller,Movie describe magazine exist thank sign ahead represent specific.,69,0,7706,0,1,Emilyborough,2021-07-24 18:42:38,voice enjoy against,66,7,3,1,675
303139,hvelazquez,Sense water couple both writer notice as against star.,36,3,1140,0,1,Austinton,2022-12-03 03:34:48,herself enter appear she,54,10,4,1,179
983925,ysimmons,Fast beyond during success ground condition fact bad director.,66,2,5158,1,0,Port Latoyaport,2023-04-26 23:48:03,leader ago series together tonight,62,8,5,1,34
563363,johnpearson,Alone two some report at situation himself home major.,38,3,151,1,0,Lake Karina,2022-03-12 18:50:59,line type behavior,54,11,3,1,444
576241,danielsalexis,Change position single sea energy five study concern just realize third adult play.,65,2,1417,1,1,Sanfordbury,2023-04-26 14:18:17,surface conference whose,83,13,3,1,34
473603,oliviasantos,Lead debate enter mother reason south increase human run measure.,3,3,800,0,1,Port Stephen,2020-05-03 21:51:15,,65,12,0,0,1122
729449,stonephillip,Door your foot fact to somebody else degree now wall.,38,3,105,1,1,North Josephfort,2023-04-14 01:24:44,myself,53,12,1,1,47
667664,nichole80,Former foot end board without enough white knowledge.,53,4,9724,0,0,East Kristin,2020-09-09 15:20:45,,53,9,0,0,993
266425,megan45,Nearly dinner treatment certainly father simply represent Democrat hit action.,63,3,1642,1,1,North Scottfurt,2021-09-04 19:54:30,series relationship value bring,78,7,4,1,633
988214,christopherwalker,Despite TV none recently field model sense young.,73,2,9625,0,0,Choiside,2021-08-24 04:02:04,,49,17,0,0,645
